student_name,matriculation_number,major_name,major_number,degree_type,lecture_name,lecture_number,faculty_name,personnel_number,role,department_head,department_name,dep_number
Student_323,12521322,Responsible Consumption and Production,511,BSc,Advanced Machine and Deep Learning,103,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_323,12521322,Responsible Consumption and Production,511,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_324,12521323,Environmental and climate Protection Technology,512,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_324,12521323,Environmental and climate Protection Technology,512,BSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_324,12521323,Environmental and climate Protection Technology,512,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_324,12521323,Environmental and climate Protection Technology,512,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_324,12521323,Environmental and climate Protection Technology,512,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_325,12521324,Applied Geosciences,501,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_325,12521324,Applied Geosciences,501,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_325,12521324,Applied Geosciences,501,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_325,12521324,Applied Geosciences,501,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_325,12521324,Applied Geosciences,501,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_326,12521325,Energy Engineering,502,BSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_326,12521325,Energy Engineering,502,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_326,12521325,Energy Engineering,502,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_326,12521325,Energy Engineering,502,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_326,12521325,Energy Engineering,502,BSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_327,12521326,Geoenergy Engineering,503,BSc,Advanced Machine and Deep Learning,103,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_327,12521326,Geoenergy Engineering,503,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_327,12521326,Geoenergy Engineering,503,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_327,12521326,Geoenergy Engineering,503,BSc,Mathematics 1,201,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_327,12521326,Geoenergy Engineering,503,BSc,Physics 1,303,Fred Nurk,3001,professor,True,Physics,3
Student_328,12521327,Materials Science and Technology,504,BSc,Mathematics 1,201,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_328,12521327,Materials Science and Technology,504,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_328,12521327,Materials Science and Technology,504,BSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_328,12521327,Materials Science and Technology,504,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_328,12521327,Materials Science and Technology,504,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_329,12521328,Mechanical Engineering,505,BSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_329,12521328,Mechanical Engineering,505,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_329,12521328,Mechanical Engineering,505,BSc,Mathematics 1,201,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_329,12521328,Mechanical Engineering,505,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_329,12521328,Mechanical Engineering,505,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_330,12521329,Circular Engineering,506,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_330,12521329,Circular Engineering,506,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_330,12521329,Circular Engineering,506,BSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_330,12521329,Circular Engineering,506,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_330,12521329,Circular Engineering,506,BSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_331,12521330,Industrial Data Science,507,MSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_331,12521330,Industrial Data Science,507,MSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_331,12521330,Industrial Data Science,507,MSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_331,12521330,Industrial Data Science,507,MSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_331,12521330,Industrial Data Science,507,MSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_332,12521331,Industrial Logistics,508,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_332,12521331,Industrial Logistics,508,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_332,12521331,Industrial Logistics,508,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_332,12521331,Industrial Logistics,508,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_332,12521331,Industrial Logistics,508,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_333,12521332,Metallurgy and Metal Recycling,509,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_333,12521332,Metallurgy and Metal Recycling,509,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_333,12521332,Metallurgy and Metal Recycling,509,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_333,12521332,Metallurgy and Metal Recycling,509,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_333,12521332,Metallurgy and Metal Recycling,509,BSc,Advanced Machine and Deep Learning,103,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_334,12521333,Recycling,510,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_334,12521333,Recycling,510,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_334,12521333,Recycling,510,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_334,12521333,Recycling,510,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_334,12521333,Recycling,510,BSc,Physics 1,303,Fred Nurk,3001,professor,True,Physics,3
Student_335,12521334,Responsible Consumption and Production,511,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_335,12521334,Responsible Consumption and Production,511,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_335,12521334,Responsible Consumption and Production,511,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_335,12521334,Responsible Consumption and Production,511,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_335,12521334,Responsible Consumption and Production,511,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_336,12521335,Environmental and climate Protection Technology,512,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_336,12521335,Environmental and climate Protection Technology,512,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_336,12521335,Environmental and climate Protection Technology,512,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_336,12521335,Environmental and climate Protection Technology,512,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_336,12521335,Environmental and climate Protection Technology,512,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_337,12521336,Applied Geosciences,501,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_337,12521336,Applied Geosciences,501,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_337,12521336,Applied Geosciences,501,BSc,Mathematics 1,201,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_337,12521336,Applied Geosciences,501,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_337,12521336,Applied Geosciences,501,BSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_338,12521337,Energy Engineering,502,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_338,12521337,Energy Engineering,502,BSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_338,12521337,Energy Engineering,502,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_338,12521337,Energy Engineering,502,BSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_338,12521337,Energy Engineering,502,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_339,12521338,Geoenergy Engineering,503,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_339,12521338,Geoenergy Engineering,503,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_339,12521338,Geoenergy Engineering,503,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_339,12521338,Geoenergy Engineering,503,BSc,Mathematics 1,201,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_339,12521338,Geoenergy Engineering,503,BSc,Advanced Machine and Deep Learning,103,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_340,12521339,Materials Science and Technology,504,BSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_340,12521339,Materials Science and Technology,504,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_340,12521339,Materials Science and Technology,504,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_340,12521339,Materials Science and Technology,504,BSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_340,12521339,Materials Science and Technology,504,BSc,Advanced Machine and Deep Learning,103,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_341,12521340,Mechanical Engineering,505,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_341,12521340,Mechanical Engineering,505,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_341,12521340,Mechanical Engineering,505,BSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_341,12521340,Mechanical Engineering,505,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_341,12521340,Mechanical Engineering,505,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_342,12521341,Circular Engineering,506,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_342,12521341,Circular Engineering,506,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_342,12521341,Circular Engineering,506,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_342,12521341,Circular Engineering,506,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_342,12521341,Circular Engineering,506,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_343,12521342,Industrial Data Science,507,MSc,Advanced Machine and Deep Learning,103,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_343,12521342,Industrial Data Science,507,MSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_343,12521342,Industrial Data Science,507,MSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_343,12521342,Industrial Data Science,507,MSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_343,12521342,Industrial Data Science,507,MSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_344,12521343,Industrial Logistics,508,BSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_344,12521343,Industrial Logistics,508,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_344,12521343,Industrial Logistics,508,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_344,12521343,Industrial Logistics,508,BSc,Advanced Machine and Deep Learning,103,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_344,12521343,Industrial Logistics,508,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_345,12521344,Metallurgy and Metal Recycling,509,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_345,12521344,Metallurgy and Metal Recycling,509,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_345,12521344,Metallurgy and Metal Recycling,509,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_345,12521344,Metallurgy and Metal Recycling,509,BSc,Physics 1,303,Fred Nurk,3001,professor,True,Physics,3
Student_345,12521344,Metallurgy and Metal Recycling,509,BSc,Mathematics 1,201,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_346,12521345,Recycling,510,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_346,12521345,Recycling,510,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_346,12521345,Recycling,510,BSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_346,12521345,Recycling,510,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_346,12521345,Recycling,510,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_347,12521346,Responsible Consumption and Production,511,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_347,12521346,Responsible Consumption and Production,511,BSc,Physics 1,303,Fred Nurk,3001,professor,True,Physics,3
Student_347,12521346,Responsible Consumption and Production,511,BSc,Mathematics 1,201,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_347,12521346,Responsible Consumption and Production,511,BSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_347,12521346,Responsible Consumption and Production,511,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_348,12521347,Environmental and climate Protection Technology,512,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_348,12521347,Environmental and climate Protection Technology,512,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_348,12521347,Environmental and climate Protection Technology,512,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_348,12521347,Environmental and climate Protection Technology,512,BSc,Mathematics 1,201,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_348,12521347,Environmental and climate Protection Technology,512,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_349,12521348,Applied Geosciences,501,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_349,12521348,Applied Geosciences,501,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_349,12521348,Applied Geosciences,501,BSc,Advanced Machine and Deep Learning,103,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_349,12521348,Applied Geosciences,501,BSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_349,12521348,Applied Geosciences,501,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_350,12521349,Energy Engineering,502,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_350,12521349,Energy Engineering,502,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_350,12521349,Energy Engineering,502,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_350,12521349,Energy Engineering,502,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_350,12521349,Energy Engineering,502,BSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_351,12521350,Geoenergy Engineering,503,BSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_351,12521350,Geoenergy Engineering,503,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_351,12521350,Geoenergy Engineering,503,BSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_351,12521350,Geoenergy Engineering,503,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_351,12521350,Geoenergy Engineering,503,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_352,12521351,Materials Science and Technology,504,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_352,12521351,Materials Science and Technology,504,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_352,12521351,Materials Science and Technology,504,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_352,12521351,Materials Science and Technology,504,BSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_352,12521351,Materials Science and Technology,504,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_353,12521352,Mechanical Engineering,505,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_353,12521352,Mechanical Engineering,505,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_353,12521352,Mechanical Engineering,505,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_353,12521352,Mechanical Engineering,505,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_353,12521352,Mechanical Engineering,505,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_354,12521353,Circular Engineering,506,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_354,12521353,Circular Engineering,506,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_354,12521353,Circular Engineering,506,BSc,Physics 1,303,Fred Nurk,3001,professor,True,Physics,3
Student_354,12521353,Circular Engineering,506,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_354,12521353,Circular Engineering,506,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_355,12521354,Industrial Data Science,507,MSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_355,12521354,Industrial Data Science,507,MSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_355,12521354,Industrial Data Science,507,MSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_355,12521354,Industrial Data Science,507,MSc,Advanced Machine and Deep Learning,103,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_355,12521354,Industrial Data Science,507,MSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_356,12521355,Industrial Logistics,508,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_356,12521355,Industrial Logistics,508,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_356,12521355,Industrial Logistics,508,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_356,12521355,Industrial Logistics,508,BSc,Physics 1,303,Fred Nurk,3001,professor,True,Physics,3
Student_356,12521355,Industrial Logistics,508,BSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_357,12521356,Metallurgy and Metal Recycling,509,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_357,12521356,Metallurgy and Metal Recycling,509,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_357,12521356,Metallurgy and Metal Recycling,509,BSc,Physics 1,303,Fred Nurk,3001,professor,True,Physics,3
Student_357,12521356,Metallurgy and Metal Recycling,509,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_357,12521356,Metallurgy and Metal Recycling,509,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_358,12521357,Recycling,510,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_358,12521357,Recycling,510,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_358,12521357,Recycling,510,BSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_358,12521357,Recycling,510,BSc,Physics 1,303,Fred Nurk,3001,professor,True,Physics,3
Student_358,12521357,Recycling,510,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_359,12521358,Responsible Consumption and Production,511,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_359,12521358,Responsible Consumption and Production,511,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_359,12521358,Responsible Consumption and Production,511,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_359,12521358,Responsible Consumption and Production,511,BSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_359,12521358,Responsible Consumption and Production,511,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_360,12521359,Environmental and climate Protection Technology,512,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_360,12521359,Environmental and climate Protection Technology,512,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_360,12521359,Environmental and climate Protection Technology,512,BSc,Physics 1,303,Fred Nurk,3001,professor,True,Physics,3
Student_360,12521359,Environmental and climate Protection Technology,512,BSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_360,12521359,Environmental and climate Protection Technology,512,BSc,Physics 2,304,Fred Nurk,3001,professor,True,Physics,3
Student_361,12521360,Applied Geosciences,501,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_361,12521360,Applied Geosciences,501,BSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_361,12521360,Applied Geosciences,501,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_361,12521360,Applied Geosciences,501,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_361,12521360,Applied Geosciences,501,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_362,12521361,Energy Engineering,502,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_362,12521361,Energy Engineering,502,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_362,12521361,Energy Engineering,502,BSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_362,12521361,Energy Engineering,502,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_362,12521361,Energy Engineering,502,BSc,Physics 1,303,Fred Nurk,3001,professor,True,Physics,3
Student_363,12521362,Geoenergy Engineering,503,BSc,Chemistry 2,402,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_363,12521362,Geoenergy Engineering,503,BSc,Introduction to Machine Learning,105,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_363,12521362,Geoenergy Engineering,503,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_363,12521362,Geoenergy Engineering,503,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_363,12521362,Geoenergy Engineering,503,BSc,Mathematics 1,202,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_364,12521363,Materials Science and Technology,504,BSc,Advanced Machine and Deep Learning,106,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_364,12521363,Materials Science and Technology,504,BSc,Chemistry 1,403,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_364,12521363,Materials Science and Technology,504,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_364,12521363,Materials Science and Technology,504,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_364,12521363,Materials Science and Technology,504,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_365,12521364,Mechanical Engineering,505,BSc,Introduction to Data Modeling,101,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_365,12521364,Mechanical Engineering,505,BSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_365,12521364,Mechanical Engineering,505,BSc,Advanced Machine and Deep Learning,103,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_365,12521364,Mechanical Engineering,505,BSc,Physics 2,302,Fred Nurk,3001,professor,True,Physics,3
Student_365,12521364,Mechanical Engineering,505,BSc,Introduction to Data Modeling,104,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_366,12521365,Circular Engineering,506,BSc,Introduction to Machine Learning,102,Elmar Rueckert,1001,professor,True,Cyber Physical Systems,1
Student_366,12521365,Circular Engineering,506,BSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_366,12521365,Circular Engineering,506,BSc,Mathematics 1,201,John Doe,2001,professor,True,Mathematics and Statistics,2
Student_366,12521365,Circular Engineering,506,BSc,Physics 1,301,Fred Nurk,3001,professor,True,Physics,3
Student_366,12521365,Circular Engineering,506,BSc,Advanced Machine and Deep Learning,103,Jane Doe,1002,professor,False,Cyber Physical Systems,1
Student_367,12521366,Industrial Data Science,507,MSc,Chemistry 2,404,Joe Smith,4001,professor,True,Analytical Chemistry,4
Student_367,12521366,Industrial Data Science,507,MSc,Chemistry 1,401,Joe Smith,4001,professor,True,Analytical Chemistry,4
